,item,pos,PosScore,NegScore,total_score
10353,unterbeschäftigt,a,0.0,-0.25,-0.25
10354,unterbesetzt,a,0.0,-0.75,-0.75
10355,unterbevölkert,a,0.0,-0.5,-0.5
10356,unterbewertet,a,0.0,-0.375,-0.375
10357,unterbewertung,n,0.0,-0.25,-0.25
10358,unterbieten,v,0.0,-0.312,-0.312
10359,unterbindung,n,0.5,-0.0,0.5
10360,unterbrechen,v,0.040999999999999995,-0.375,-0.33399999999999996
10361,unterbrechung,n,0.0,-0.375,-0.375
10362,unterbringen,v,0.275,-0.0,0.275
10363,unterdrückbar,a,0.125,-0.375,-0.25
10364,unterdrücken,v,0.031,-0.25,-0.21899999999999997
10365,unterdrückend,a,0.25,-0.5,-0.25
10366,unterdrücker,n,0.0,-0.375,-0.375
10367,unterdrückt,a,0.0,-0.312,-0.312
10368,unterdrückung,n,0.20800000000000002,-0.33299999999999996,-0.125
10369,unterdurchschnittlich abschneiden,v,0.0,-0.125,-0.125
10370,untere pulmonale vene,n,0.0,-0.625,-0.625
10371,unterentwickelt,a,0.125,-0.125,0.0
10372,unterentwicklung,n,0.0,-0.25,-0.25
10373,untererfüllt,v,0.0,-0.125,-0.125
10374,unterernährt,a,0.0,-0.525,-0.525
10375,unterernährung,n,0.0,-0.75,-0.75
10376,untergang,n,0.062,-0.5,-0.43799999999999994
10377,untergeordnet,a,0.031,-0.20600000000000002,-0.175
10378,untergewicht,a,0.0,-0.75,-0.75
10379,untergraben,v,0.062,-0.5,-0.43799999999999994
10380,unterhalten,v,0.062,-0.062,0.0
10381,unterhalter,n,0.125,-0.0,0.125
10382,unterhaltsam,r,0.5,-0.125,0.375
10383,unterhose,n,0.062,-0.271,-0.20800000000000002
10384,unterirdisch,a,0.25,-0.375,-0.125
10385,unterkleidete,a,0.25,-0.25,0.0
10386,unterkühlung,n,0.0,-0.25,-0.25
10387,unterkunft,n,0.156,-0.141,0.016
10388,unterkunft endorser,n,0.0,-0.5,-0.5
10389,unterladen,n,0.062,-0.5,-0.43799999999999994
10390,unterlassung,n,0.0,-0.375,-0.375
10391,untermenschlich,a,0.0,-0.625,-0.625
10392,unternehmensanleihen,n,0.0,-0.5,-0.5
10393,unternehmungslust,n,0.25,-0.25,0.0
10394,unternehmungslustig,r,0.312,-0.062,0.25
10395,unterordnung,n,0.10400000000000001,-0.354,-0.25
10396,unterpreis,v,0.0,-0.5,-0.5
10397,unterprivilegiert,a,0.0,-0.375,-0.375
10398,unterproduktion,n,0.0,-0.75,-0.75
10399,unterregion,n,0.0,-0.5,-0.5
10400,unterschätzen,v,0.16699999999999998,-0.245,-0.078
10401,unterschätzung,n,0.0,-0.5,-0.5
10402,unterscheidbar,a,0.562,-0.125,0.43799999999999994
10403,unterscheidbarkeit,n,0.625,-0.125,0.5
10404,unterscheiden,v,0.203,-0.08800000000000001,0.115
10405,unterscheidung,n,0.401,-0.07200000000000001,0.32899999999999996
10406,unterscheidungskraft,n,0.312,-0.062,0.25
10407,unterscheidungsmerkmal,n,0.125,0.0,0.125
10408,unterschicht,n,0.062,-0.5,-0.43799999999999994
10409,unterschied,n,0.16699999999999998,-0.5,-0.33299999999999996
10410,unterschiedlich,r,0.25,-0.0,0.25
10411,unterschiedslos,a,0.625,-0.25,0.375
10412,unterschlagen,a,0.0,-0.125,-0.125
10413,unterschlagung,n,0.0,-0.25,-0.25
10414,unterschreiten,v,0.125,-0.375,-0.25
10415,unterschwellig,a,0.0,-0.25,-0.25
10416,unterseite,n,0.125,-0.25,-0.125
10417,unterstation,n,0.0,-0.25,-0.25
10418,unterstellend,r,0.0,-0.125,-0.125
10419,unterstellung,n,0.0,-0.5,-0.5
10420,unterstützen,a,0.43799999999999994,0.0,0.43799999999999994
10421,unterstützend,a,0.125,-0.0,0.125
10422,unterstützt,a,0.25,-0.0,0.25
10423,unterstützung,v,0.225,-0.125,0.1
10424,unterstützungslevel,n,0.125,-0.0,0.125
10425,untersuchen,v,0.312,-0.0,0.312
10426,untersuchung,n,0.125,-0.0,0.125
10427,unterteilung,n,0.125,-0.0,0.125
10428,untertreibung,n,0.0,-0.125,-0.125
10429,untertrieben,a,0.0,-0.125,-0.125
10430,unterwerfbar,a,0.125,-0.375,-0.25
10431,unterwerfen,v,0.0,-0.125,-0.125
10432,unterworfen,a,0.0,-0.25,-0.25
10433,unterwürfig,a,0.0,-0.75,-0.75
10434,unterwürfigkeit,n,0.0,-0.5,-0.5
10435,unterzucht,a,0.125,-0.5,-0.375
10436,untheatralisch,a,0.0,-0.75,-0.75
10437,unthematisch,a,0.0,-0.625,-0.625
10438,untraditionell,a,0.0,-0.875,-0.875
10439,untragbar,a,0.125,-0.625,-0.5
10440,untrainiert,a,0.125,-0.5,-0.375
10441,untrennbar,a,0.125,-0.625,-0.5
10442,untrennbar miteinander verbunden,a,0.0,-0.625,-0.625
10443,untreu,a,0.16699999999999998,-0.41700000000000004,-0.25
10444,untreue,n,0.0,-0.625,-0.625
10445,untröstlich,a,0.0,-0.75,-0.75
10446,untypisch,r,0.125,-0.375,-0.25
10447,unüberbrückbar,a,0.0,-0.125,-0.125
10448,unüberlegt,a,0.125,-0.25,-0.125
10449,unüberlegtheit,n,0.375,-0.5,-0.125
10450,unüberschaubar,a,0.031,-0.562,-0.531
10451,unübersetzbar,a,0.0,-0.5,-0.5
10452,unübertrefflich,a,0.5,-0.25,0.25
10453,unübertroffen,a,0.41700000000000004,-0.20800000000000002,0.20800000000000002
10454,unüberwindbar,a,0.312,-0.375,-0.062
10455,unüberwindlich,a,0.0,-0.625,-0.625
10456,unüberzeuglichkeit,n,0.125,-0.5,-0.375
10457,unumstößlich,a,0.125,-0.43799999999999994,-0.312
10458,unumstößlichkeit,n,0.25,-0.625,-0.375
10459,unumstritten,a,0.125,-0.625,-0.5
10460,ununterbrochen,r,0.25,-0.0,0.25
10461,ununterscheidbar,a,0.0,-0.5,-0.5
10462,unutilität,n,0.375,-0.25,0.125
10463,unveränderlich,a,0.042,-0.46399999999999997,-0.423
10464,unveränderlichkeit,n,0.042,-0.5,-0.45799999999999996
10465,unverändert,a,0.031,-0.43799999999999994,-0.406
10466,unverantwortlich,n,0.0,-0.375,-0.375
10467,unverarbeitet,a,0.0,-0.708,-0.708
10468,unveräußerlich,a,0.062,-0.5,-0.43799999999999994
10469,unverbesserlich,a,0.0,-0.531,-0.531
10470,unverbindlichkeit,n,0.406,-0.5,-0.094
10471,unverblümt,r,0.0,-0.25,-0.25
10472,unverbrannt,a,0.0,-0.5,-0.5
10473,unverbunden,a,0.0,-0.5,-0.5
10474,unverdächtig,a,0.125,-0.5,-0.375
10475,unverdaulich,a,0.0,-0.625,-0.625
10476,unverdaulichkeit,n,0.0,-0.375,-0.375
10477,unverdaut,a,0.062,-0.43799999999999994,-0.375
10478,unverdient,a,0.188,-0.521,-0.33299999999999996
10479,unverdorben,a,0.083,-0.583,-0.5
10480,unverdünnt,a,0.0,-0.25,-0.25
10481,unvereinbar,a,0.04,-0.565,-0.525
10482,unvereinbarkeit,n,0.062,-0.5,-0.43799999999999994
10483,unverfallbar,a,0.125,-0.0,0.125
10484,unverfälscht,a,0.312,-0.375,-0.062
10485,unverfälschtheit,n,0.375,-0.0,0.375
10486,unverfroren,r,0.125,-0.188,-0.062
10487,unverfrorenheit,n,0.125,-0.25,-0.125
10488,unvergänglich,a,0.094,-0.21899999999999997,-0.125
10489,unvergessen,r,0.25,-0.0,0.25
10490,unvergesslich,a,0.125,-0.281,-0.156
10491,unvergleichlich,a,0.375,-0.25,0.125
10492,unverhältnismäßig,a,0.0,-0.25,-0.25
10493,unverheiratet,a,0.0,-0.375,-0.375
10494,unverhüllt,a,0.125,-0.375,-0.25
10495,unverkämpft,a,0.0,-0.125,-0.125
10496,unverkäuflich,a,0.141,-0.562,-0.42200000000000004
10497,unverkauft,a,0.0,-0.75,-0.75
10498,unverkennbar,a,0.20800000000000002,-0.313,-0.105
10499,unverletzlich,a,0.156,-0.25,-0.094
10500,unverletzt,a,0.25,-0.125,0.125
10501,unvermeidbarkeit,n,0.0,-0.625,-0.625
10502,unvermeidlich,a,0.0,-0.43799999999999994,-0.43799999999999994
10503,unvermeidlichkeit,n,0.5,-0.375,0.125
10504,unvermindert,a,0.188,-0.312,-0.125
10505,unvermischt,a,0.0,-0.75,-0.75
10506,unvernunft,n,0.0,-0.125,-0.125
10507,unvernünftig,a,0.125,-0.396,-0.271
10508,unveröffentlichbar,a,0.25,-0.75,-0.5
10509,unveröffentlicht,a,0.0,-0.125,-0.125
10510,unversammelt,a,0.0,-0.625,-0.625
10511,unverschämt,a,0.09699999999999999,-0.34,-0.243
10512,unverschämtheit,n,0.16699999999999998,-0.45299999999999996,-0.28600000000000003
10513,unverschmutzt,a,0.5,-0.5,0.0
10514,unversehens,r,0.0,-0.375,-0.375
10515,unversehrt,a,0.156,-0.25,-0.094
10516,unversehrtheit,n,0.125,-0.125,0.0
10517,unversichert,a,0.312,-0.25,0.062
10518,unversiert,a,0.0,-0.5,-0.5
10519,unversöhnlich,a,0.0,-0.75,-0.75
10520,unversöhnt,a,0.125,-0.5,-0.375
10521,unverständlich,a,0.10400000000000001,-0.55,-0.446
10522,unverständlichkeit,n,0.188,-0.312,-0.125
10523,unverständnis,n,0.25,-0.625,-0.375
10524,unversucht,a,0.156,-0.469,-0.312
10525,unverteidigt,a,0.0,-0.625,-0.625
10526,unverträglichkeit,n,0.0,-0.375,-0.375
10527,unverwundbar,a,0.25,-0.0,0.25
10528,unverwundbarkeit,n,0.125,-0.125,0.0
10529,unverwundet,a,0.25,-0.375,-0.125
10530,unverzagt,a,0.25,-0.375,-0.125
10531,unverzeihlich,a,0.062,-0.43799999999999994,-0.375
10532,unverzerrt,a,0.0,-0.625,-0.625
10533,unverzüglich,r,0.0,-0.375,-0.375
10534,unvollendet,a,0.094,-0.344,-0.25
10535,unvollkommen,a,0.031,-0.594,-0.562
10536,unvollkommener aspekt.,n,0.0,-0.5,-0.5
10537,unvollkommenheit,n,0.0,-0.125,-0.125
10538,unvollständig,r,0.0,-0.375,-0.375
10539,unvollständige abtreibung,n,0.0,-0.5,-0.5
10540,unvollständigkeit,n,0.125,-0.125,0.0
10541,unvorbereitet,a,0.5,-0.5,0.0
10542,unvoreingenommen,a,0.33299999999999996,-0.16699999999999998,0.16699999999999998
10543,unvorhergesehen,a,0.0,-0.375,-0.375
10544,unvorhersehbar,a,0.125,-0.625,-0.5
10545,unvorhersehbarkeit,n,0.25,-0.41700000000000004,-0.16699999999999998
10546,unvorsichtig,a,0.0,-0.375,-0.375
10547,unvorsichtigkeit,n,0.25,-0.375,-0.125
10548,unvorstellbar,a,0.5,-0.375,0.125
10549,unvorstellbarkeit,n,0.125,-0.25,-0.125
10550,unvorstellungsfähigkeit,n,0.5,-0.375,0.125
10551,unwägbar,n,0.0,-0.562,-0.562
10552,unwahr,a,0.047,-0.609,-0.562
10553,unwahrheit,n,0.094,-0.594,-0.5
10554,unwahrscheinlich,a,0.028999999999999998,-0.5870000000000001,-0.5579999999999999
10555,unweiblich,a,0.125,-0.43799999999999994,-0.312
10556,unwesentlich,a,0.037000000000000005,-0.304,-0.267
10557,unwesentlichkeit,n,0.0,-0.25,-0.25
10558,unwetter,n,0.125,-0.5,-0.375
10559,unwichtig,a,0.375,-0.375,0.0
10560,unwiderlegbar,a,0.0,-0.875,-0.875
10561,unwiderruflich,a,0.031,-0.6409999999999999,-0.609
10562,unwiderstehlich,a,0.312,-0.375,-0.062
10563,unwiederbringlich,r,0.062,-0.312,-0.25
10564,unwiederholbar,a,0.25,-0.25,0.0
10565,unwilligkeit,n,0.0,-0.5,-0.5
10566,unwillkürlich,a,0.0,-0.625,-0.625
10567,unwillkürlicher muskel,n,0.0,-0.375,-0.375
10568,unwirklich,a,0.062,-0.281,-0.21899999999999997
10569,unwirklichkeit,n,0.188,-0.5,-0.312
10570,unwirksam,a,0.042,-0.396,-0.354
10571,unwirksamkeit,n,0.188,-0.312,-0.125
10572,unwirtlich,a,0.125,-0.312,-0.188
10573,unwirtlichkeit,n,0.125,-0.5,-0.375
10574,unwirtschaftlich,a,0.0,-0.375,-0.375
10575,unwissend,a,0.0,-0.33299999999999996,-0.33299999999999996
10576,unwissenheit,n,0.062,-0.396,-0.33299999999999996
10577,unwissenschaftlich,r,0.0,-0.625,-0.625
10578,unwissentlich,r,0.0,-0.375,-0.375
10579,unwohl,a,0.042,-0.40299999999999997,-0.361
10580,unwohlsein,n,0.0,-0.531,-0.531
10581,unwucht,v,0.125,-0.0,0.125
10582,unwürdig,a,0.125,-0.344,-0.21899999999999997
10583,unwürdigkeit,n,0.375,-0.5,-0.125
10584,unzähligkeit,n,0.0,-0.125,-0.125
10585,unzeitgemäß,a,0.0,-0.5,-0.5
10586,unzensiert,a,0.0,-0.5,-0.5
10587,unzerbrechlich,a,0.031,-0.657,-0.626
10588,unzeremonial,a,0.0,-0.5,-0.5
10589,unzerstörbar,a,0.125,-0.5,-0.375
10590,unzerstörbarkeit,n,0.0,-0.25,-0.25
10591,unzivilisiert,a,0.0,-0.625,-0.625
10592,unzucht,n,0.25,-0.375,-0.125
10593,unzucht treiben,v,0.0,-0.25,-0.25
10594,unzufrieden,a,0.059000000000000004,-0.652,-0.593
10595,unzufriedenheit,n,0.092,-0.5329999999999999,-0.442
10596,unzugänglichkeit,n,0.188,-0.688,-0.5
10597,unzulänglichkeit,n,0.125,-0.41700000000000004,-0.292
10598,unzulässig,a,0.05,-0.5,-0.45
10599,unzulässigkeit,n,0.156,-0.625,-0.469
10600,unzurechnungsfähig,a,0.0,-0.625,-0.625
10601,unzureichend,a,0.042,-0.604,-0.562
10602,unzusammenhängend,a,0.125,-0.25,-0.125
10603,unzuverlässig,a,0.031,-0.687,-0.6559999999999999
10604,unzuverlässigkeit,n,0.16699999999999998,-0.667,-0.5
10605,unzweckmäßig,a,0.166,-0.708,-0.542
10606,unzweckmäßigkeit,n,0.25,-0.625,-0.375
10607,unzweifelhaft,a,0.375,-0.0,0.375
10608,üppig,a,0.521,-0.042,0.479
10609,üppigkeit,n,0.156,-0.21899999999999997,-0.063
10610,uppity,a,0.25,-0.25,0.0
10611,uralt,n,0.0,-0.125,-0.125
10612,urig,a,0.33299999999999996,-0.16699999999999998,0.16699999999999998
10613,urlaub,n,0.125,0.0,0.125
10614,ursache,n,0.0,-0.125,-0.125
10615,ursachenlos,a,0.25,-0.312,-0.062
10616,ursprünglich,r,0.125,-0.0,0.125
10617,ursprünglichkeit,n,0.125,-0.312,-0.188
10618,urteil der entlassung,n,0.0,-0.5,-0.5
10619,urtikation,n,0.0,-0.312,-0.312
10620,usurpieren,v,0.0,-0.5,-0.5
10621,utopisch,a,0.375,-0.5,-0.125
10622,uveitis,n,0.0,-0.5,-0.5
10623,vaccinia gangrenosa,n,0.125,-0.125,0.0
10624,vagabund,n,0.042,-0.583,-0.542
10625,vage,a,0.292,-0.33299999999999996,-0.042
10626,vagheit,n,0.25,-0.25,0.0
10627,vaginitis,n,0.0,-0.5,-0.5
10628,vaishnavismus,n,0.188,-0.25,-0.062
10629,vaisnavismus,n,0.188,-0.25,-0.062
10630,vakuum,n,0.0,-0.25,-0.25
10631,vakuumflasche,n,0.125,-0.125,0.0
10632,vandalismus,n,0.0,-0.125,-0.125
10633,vapidität,n,0.375,-0.375,0.0
10634,vapidness,n,0.375,-0.375,0.0
10635,variabilität,n,0.125,-0.5,-0.375
10636,variable,n,0.375,-0.312,0.062
10637,variante,n,0.125,-0.5,-0.375
10638,varianz,n,0.083,-0.25,-0.16699999999999998
10639,variation,n,0.146,-0.22899999999999998,-0.083
10640,variieren,v,0.062,-0.25,-0.188
10641,varikose,n,0.25,-0.25,0.0
10642,vaterlos,a,0.0,-0.5,-0.5
10643,vegetativ,a,0.188,-0.188,0.0
10644,vegetieren,v,0.25,-0.375,-0.125
10645,veilchen,n,0.0,-0.25,-0.25
10646,verabscheuen,v,0.0,-0.375,-0.375
10647,verabscheut,a,0.25,-0.25,0.0
10648,verabscheuung,n,0.0,-0.375,-0.375
10649,verabscheuungswürdig,r,0.078,-0.39,-0.312
10650,verachten,v,0.062,-0.562,-0.5
10651,verachtet,a,0.25,-0.25,0.0
10652,verächtlich,a,0.13699999999999998,-0.588,-0.45
10653,verachtung,n,0.102,-0.523,-0.42100000000000004
10654,verallgemeinert,a,0.0,-0.75,-0.75
10655,veraltet,a,0.031,-0.594,-0.562
10656,veränderbar,a,0.5,-0.125,0.375
10657,veränderlich,a,0.625,-0.0,0.625
10658,verändern,v,0.0,-0.125,-0.125
10659,verändert,a,0.0,-0.125,-0.125
10660,veränderung,v,0.125,-0.021,0.10400000000000001
10661,veranschaulichen,v,0.375,-0.0,0.375
10662,veranschaulichung,n,0.5,-0.0,0.5
10663,verantwortlich,a,0.562,0.0,0.562
10664,verantwortung,n,0.312,0.0,0.312
10665,verantwortungsbewusst,r,0.5,-0.0,0.5
10666,verantwortungslosigkeit,n,0.0,-0.375,-0.375
10667,verarbeitet,a,0.25,-0.5,-0.25
10668,verarbeitung,n,0.125,-0.0,0.125
10669,verärgern,v,0.0,-0.625,-0.625
10670,verärgert,a,0.033,-0.478,-0.445
10671,verarmt,a,0.111,-0.639,-0.528
10672,verarmung,n,0.0,-0.5,-0.5
10673,veräußern,v,0.0,-0.25,-0.25
10674,verbannt,a,0.0,-0.75,-0.75
10675,verbergen,v,0.0,-0.25,-0.25
10676,verbessern,v,0.344,0.0,0.344
10677,verbessert,a,0.469,-0.125,0.344
10678,verbesserung,n,0.325,0.0,0.325
10679,verbesserungsfähig,a,0.0,-0.25,-0.25
10680,verbieten,v,0.0,-0.312,-0.312
10681,verbilligen,v,0.125,-0.25,-0.125
10682,verbinden,v,0.125,0.0,0.125
10683,verbindlich,r,0.125,-0.0,0.125
10684,verbindung,v,0.188,-0.125,0.062
10685,verbissen,r,0.0,-0.43799999999999994,-0.43799999999999994
10686,verbissenheit,n,0.125,-0.125,0.0
10687,verbittern,v,0.125,-0.375,-0.25
10688,verbitterung,n,0.125,-0.125,0.0
10689,verblassen,v,0.10400000000000001,-0.10400000000000001,0.0
10690,verblasst,a,0.062,-0.375,-0.312
10691,verblödung,n,0.0,-0.75,-0.75
10692,verblüffen,v,0.25,-0.0,0.25
10693,verblüffend,a,0.75,-0.0,0.75
10694,verblüfft,a,0.045,-0.304,-0.259
10695,verblüffung,n,0.062,-0.43799999999999994,-0.375
10696,verborgen,a,0.188,-0.375,-0.188
10697,verborgenheit,n,0.25,-0.125,0.125
10698,verbot,n,0.083,-0.354,-0.271
10699,verboten,a,0.083,-0.45799999999999996,-0.375
10700,verbotene stadt,n,0.0,-0.125,-0.125
10701,verbotsschreiben,n,0.0,-0.375,-0.375
10702,verbrannt,a,0.0,-0.594,-0.594
10703,verbrauchen,v,0.16699999999999998,-0.146,0.021
10704,verbrauchend,a,0.062,-0.5,-0.43799999999999994
10705,verbrauchsteuerpflichtig,v,0.0,-0.375,-0.375
10706,verbraucht,a,0.125,-0.375,-0.25
10707,verbrechen,n,0.0,-0.375,-0.375
10708,verbrecherisch,a,0.0,-0.25,-0.25
10709,verbreiter,n,0.0,-0.125,-0.125
10710,verbreitet,a,0.21899999999999997,-0.35600000000000004,-0.136
10711,verbreitung,v,0.0,-0.375,-0.375
10712,verbrennen,v,0.062,-0.25,-0.188
10713,verbrennung,n,0.021,-0.33299999999999996,-0.312
10714,verbrennungen ersten grades,n,0.0,-0.5,-0.5
10715,verbrennungen zweiten grades,n,0.0,-0.75,-0.75
10716,verbrennungsanlage,n,0.0,-0.125,-0.125
10717,verbringen,v,0.188,-0.0,0.188
10718,verbrühen,v,0.0,-0.375,-0.375
10719,verbündete,n,0.25,-0.0,0.25
10720,verbürgt,a,0.5,-0.25,0.25
10721,verdacht,n,0.25,-0.375,-0.125
10722,verdächtig,a,0.0,-0.562,-0.562
10723,verdammen,v,0.0,-0.5,-0.5
10724,verdammnis,n,0.0,-0.125,-0.125
10725,verdammt,a,0.08900000000000001,-0.262,-0.174
10726,verdanken,v,0.125,-0.0,0.125
10727,verdauen,v,0.042,-0.20800000000000002,-0.16699999999999998
10728,verdauungsstörungen,n,0.0,-0.75,-0.75
10729,verdeckt,n,0.125,-0.625,-0.5
10730,verdeckter betrieb,n,0.0,-0.5,-0.5
10731,verderb,n,0.0,-0.25,-0.25
10732,verderben,v,0.025,-0.36200000000000004,-0.337
10733,verderblich,n,0.042,-0.5,-0.45799999999999996
10734,verderblichkeit,n,0.062,-0.688,-0.625
10735,verderbtheit,n,0.0,-0.75,-0.75
10736,verdickt,a,0.0,-0.125,-0.125
10737,verdickung,n,0.125,-0.125,0.0
10738,verdienen,v,0.514,-0.09699999999999999,0.41700000000000004
10739,verdienst,n,0.5,-0.375,0.125
10740,verdient,a,0.375,0.0,0.375
10741,verdoppelt,a,0.125,-0.0,0.125
10742,verdorben,a,0.0,-0.563,-0.563
10743,verdrahtet,a,0.0,-0.375,-0.375
10744,verdrängen,v,0.0,-0.5,-0.5
10745,verdrehen,n,0.0,-0.125,-0.125
10746,verdreht,a,0.0,-0.125,-0.125
10747,verdrehte,a,0.125,-0.0,0.125
10748,verdreifachen,n,0.198,-0.10400000000000001,0.094
10749,verdrießlichkeit,n,0.0,-0.6559999999999999,-0.6559999999999999
10750,verdrossenheit,n,0.0,-0.812,-0.812
10751,verdummen,v,0.0,-0.5,-0.5
10752,verdunkeln,v,0.125,-0.125,0.0
10753,verdünnen,v,0.0,-0.375,-0.375
10754,verdünnt,a,0.0,-0.625,-0.625
10755,verdünnung,n,0.0,-0.25,-0.25
10756,verdunstend,a,0.0,-0.375,-0.375
10757,verdutzen,v,0.0,-0.375,-0.375
10758,verdutzt,n,0.0,-0.375,-0.375
10759,verdutztheit,n,0.0,-0.375,-0.375
10760,veredeln,v,0.812,0.0,0.812
10761,verehren,v,0.484,-0.094,0.39
10762,verehrend,r,0.625,-0.09300000000000001,0.532
10763,verehrt,a,0.41700000000000004,0.0,0.41700000000000004
10764,verehrung,n,0.375,-0.125,0.25
10765,verehrungswürdig,a,0.562,-0.0,0.562
10766,verein,n,0.125,-0.0,0.125
10767,vereinbart worden,a,0.062,-0.125,-0.062
10768,vereinen,v,0.125,-0.0,0.125
10769,vereinfachen,v,0.062,-0.188,-0.125
10770,vereinfacht,a,0.25,-0.25,0.0
10771,vereinfachung,n,0.5,-0.125,0.375
10772,vereinigt,a,0.25,-0.25,0.0
10773,vereiteln,v,0.0,-0.125,-0.125
10774,vereitelt,a,0.0,-0.5,-0.5
10775,vereitelung,n,0.0,-0.375,-0.375
10776,verengen,a,0.0,-0.125,-0.125
10777,verengt,a,0.0,-0.375,-0.375
10778,vererbt,a,0.0,-0.125,-0.125
10779,vererbte krankheit,n,0.125,-0.25,-0.125
10780,verfall,n,0.063,-0.312,-0.25
10781,verfallbar,a,0.0,-0.375,-0.375
10782,verfallen,a,0.006,-0.431,-0.425
10783,verfälschen,v,0.0,-0.344,-0.344
10784,verfälscht,a,0.0,-0.125,-0.125
10785,verfärbung,n,0.0,-0.75,-0.75
10786,verfassungswidrig,a,0.0,-0.75,-0.75
10787,verfault,a,0.0,-0.41700000000000004,-0.41700000000000004
10788,verfehlen,v,0.0,-0.5,-0.5
10789,verfeinern,v,0.062,-0.094,-0.031
10790,verfilzt,a,0.0,-0.25,-0.25
10791,verflixt,n,0.062,-0.125,-0.062
10792,verflochten,a,0.125,-0.0,0.125
10793,verfluchen,v,0.062,-0.25,-0.188
10794,verflucht,a,0.062,-0.344,-0.281
10795,verfolgbar,a,0.5,-0.0,0.5
10796,verfolgt,a,0.0,-0.125,-0.125
10797,verfolgte,n,0.0,-0.5,-0.5
10798,verfolgungswahn,n,0.0,-0.625,-0.625
10799,verformen,v,0.042,-0.125,-0.083
10800,verformung,n,0.0,-0.25,-0.25
10801,verfrüht,a,0.0,-0.25,-0.25
10802,verfügbar,v,0.43799999999999994,0.0,0.43799999999999994
10803,verfügbarkeit,n,0.5,-0.125,0.375
10804,verfügung,n,0.375,-0.0,0.375
10805,verführen,v,0.25,-0.0,0.25
10806,verführer,n,0.062,-0.375,-0.312
10807,verführerisch,r,0.41700000000000004,-0.042,0.375
10808,verführt,a,0.0,-0.75,-0.75
10809,verführung,n,0.264,-0.09699999999999999,0.16699999999999998
10810,verfünffachen,v,0.125,-0.0,0.125
10811,vergangenheit,a,0.125,-0.25,-0.125
10812,vergeblich,r,0.083,-0.41700000000000004,-0.33299999999999996
10813,vergebung,n,0.25,-0.031,0.21899999999999997
10814,vergehen,v,0.13699999999999998,-0.33799999999999997,-0.2
10815,vergeltend,a,0.0,-0.5,-0.5
10816,vergeltung,v,0.0,-0.262,-0.262
10817,vergessen,v,0.125,-0.375,-0.25
10818,vergessene,a,0.0,-0.25,-0.25
10819,vergesslich,a,0.16699999999999998,-0.292,-0.125
10820,vergesslichkeit,n,0.062,-0.125,-0.062
10821,vergeudung,n,0.0,-0.375,-0.375
10822,vergewaltigen,n,0.0,-0.562,-0.562
10823,vergewaltiger,n,0.0,-0.5,-0.5
10824,vergewaltigt,a,0.0,-0.375,-0.375
10825,vergewaltigung,n,0.125,-0.188,-0.062
10826,vergewaltigungsverdächtiger,n,0.125,-0.125,0.0
10827,vergiften,v,0.062,-0.25,-0.188
10828,vergiftung,n,0.0,-0.125,-0.125
10829,verglast,a,0.125,-0.125,0.0
10830,vergleich,n,0.16699999999999998,-0.20800000000000002,-0.042
10831,vergleichbar,a,0.5,-0.0,0.5
10832,vergleichbarkeit,n,0.5,-0.25,0.25
10833,vergletschern,v,0.0,-0.25,-0.25
10834,verglühen,v,0.0,-0.25,-0.25
10835,vergnügen,n,0.40299999999999997,-0.125,0.278
10836,vergoldet,a,0.42700000000000005,-0.083,0.344
10837,vergöttern,v,0.375,-0.33299999999999996,0.042
10838,vergöttert,a,0.375,0.0,0.375
10839,vergötterung,n,0.125,-0.312,-0.188
10840,vergöttlichung,n,0.25,-0.0,0.25
10841,vergriffen,a,0.0,-0.5,-0.5
10842,vergröbert,a,0.25,-0.5,-0.25
10843,vergrößern,v,0.125,-0.0,0.125
10844,vergrößert,a,0.0,-0.5,-0.5
10845,vergrößertes herz,n,0.0,-0.25,-0.25
10846,vergrößerung,n,0.125,-0.0,0.125
10847,vergütend,a,0.75,-0.0,0.75
10848,verhaftung,n,0.0,-0.75,-0.75
10849,verhalten,v,0.213,0.0,0.213
10850,verhaltensänderung,n,0.0,-0.125,-0.125
10851,verhaltensorientiert,a,0.125,0.0,0.125
10852,verhältnismäßig,a,0.125,-0.0,0.125
10853,verhandeln,v,0.0,-0.125,-0.125
10854,verhängung,n,0.0,-0.625,-0.625
10855,verharmlosen,v,0.625,-0.125,0.5
10856,verhärtet,v,0.125,-0.25,-0.125
10857,verhärtung,n,0.0,-0.125,-0.125
10858,verhätscheln,v,0.312,-0.406,-0.094
10859,verheddert,a,0.0,-0.125,-0.125
10860,verheerend,a,0.25,-0.43799999999999994,-0.188
10861,verheißungsvoll,a,0.625,-0.0,0.625
10862,verherrlichen,v,0.583,-0.040999999999999995,0.542
10863,verherrlicht,a,0.125,-0.125,0.0
10864,verherrlichung,n,0.521,-0.16699999999999998,0.354
10865,verhexen,v,0.188,-0.594,-0.406
10866,verhext,a,0.0,-0.562,-0.562
10867,verhindern,v,0.0,-0.375,-0.375
10868,verhör,n,0.062,-0.188,-0.125
10869,verhungern,v,0.16699999999999998,-0.25,-0.083
10870,verhungert,a,0.125,-0.5,-0.375
10871,verhütungsmittel,n,0.5,-0.0,0.5
10872,verifiziert,a,0.375,-0.125,0.25
10873,verinnerlichung,n,0.125,-0.0,0.125
10874,verjagen,v,0.25,-0.25,0.0
10875,verjüngen,v,0.125,-0.0,0.125
